index,reason,prediction,label
1086,"The text discusses the division within feminism regarding the rights of cis women versus trans people, highlighting ethical and social values. This relates to I5 (Ethical Pursuit) as it opposes conservative restrictions on trans rights, supporting Ethical Liberalism (Left). It also touches on I7 (Cultural Value) by emphasizing individual rights over collective exclusion, aligning with Individualism (Right). I12 (Personal Right) is relevant as it advocates for protecting trans individuals' rights (Individual Right, Right). Other dimensions (I1, I2, I3, I4, I6, I8, I9, I10, I11) are unrelated as the text focuses on social inclusion and ethical values rather than economic, political structures, or other issues.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]"
1087,"The text discusses the conflict between Russia and Ukraine, emphasizing NATO's support and sanctions against Russia. This relates to I8 (Diplomatic Strategy) as it highlights international involvement (Globalism). Other dimensions (I1-I7, I9-I12) are unrelated as the text focuses on geopolitical conflict without addressing economic systems, cultural values, ethical issues, or other specified dimensions.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
1088,"The text emphasizes social issues like poverty, gender equality, reducing inequalities, and climate action, which relate to Outcome Equality (I4:1) and Result Justice (I11:1). Advocacy for women's rights aligns with Ethical Liberalism (I5:1). The focus on community and collective action reflects Collectivism (I7:1). Global issues like climate action and inequalities suggest Globalism (I8:1). Emphasis on social responsibility over individual rights (I12:1). Other dimensions (I1, I2, I3, I6, I9, I10) are unrelated as the text does not address political regime, state structure, economic systems, religion, military, or revolution/reform explicitly.","[0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]"
1089,"The text discusses Ukraine's right to reimpose its law over Donbas, indicating support for central authority (I2: Centralism/Left). It acknowledges military actions by both sides, supporting the use of force to regain control (I9: Militarism/Right). Other dimensions like Political Regime (I1), Economic Orientation (I3), and Justice Orientation (I11) are unrelated as the text focuses on territorial integrity and military conflict without addressing economic systems, equality, or justice frameworks.","[0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
1090,"The text discusses diplomatic relations and international strategy, which relates to I8 (Diplomatic Strategy). President Biden's warning reflects a Globalist stance (Left) by emphasizing international engagement to address conflicts. Other dimensions (I1, I2, I3, I4, I5, I6, I7, I9, I10, I11, I12) are unrelated as the text does not touch on economic systems, state structure, ethical values, military force usage, social development approaches, justice, or personal rights.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0]"
1091,"The text discusses police accountability and the call to defund the police, which relates to Cultural Value (I7) by emphasizing individual rights over collective subordination (Individualism, Right). It also touches on Social Development (I10) by advocating for direct action (Revolutionism, Left) through defunding. Justice Orientation (I11) is addressed by highlighting procedural failures in authorities' decisions (Procedural Justice, Right). Personal Right (I12) is relevant as it stresses protecting individual rights against state power (Individual Right, Right). Other dimensions are unrelated as they don't address economic systems, state structure, or ethical issues mentioned.","[0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1092,"The text discusses the #BidenBorderCrisis, which relates to immigration policies and border control. This primarily touches on **I8 (Diplomatic Strategy)**. The criticism of the 'crisis' implies a stance favoring reduced international entanglements or stricter national sovereignty, aligning with **Isolationism (Right)**. Other dimensions (e.g., economic systems, ethical pursuits) are unrelated as the text does not address them directly.","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1093,"The text emphasizes uniting against the corporate billionaire class, indicating a socialist stance (I1: Left) by opposing private capitalist dominance. It advocates for government intervention in the economy (I3: Left) and implies a push for economic equality through collective action (I4: Left). The call for unity and collective action reflects collectivism (I7: Left). The revolutionary tone ('Bring them down') aligns with revolutionism (I10: Left). The focus on social responsibility over individual rights (I12: Left) is evident. Other dimensions (I2, I5, I6, I8, I9, I11) are unrelated as the text does not address state structure, ethical issues, religion, diplomacy, military, or justice procedures.","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1094,"The text criticizes the Tories (a right-leaning party) for minimal effort in addressing the energy crisis and elections, implying dissatisfaction with their governance. This relates to **I12 (Personal Right)** as it emphasizes the government's failure to fulfill social responsibilities (Left stance: 'Social Responsibility'). Other dimensions (e.g., economic equality, military force) are unrelated to the critique.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1095,"The text discusses the impact of lockdowns in China on commodity demand and international trade. This relates to I3 (Economic Orientation) as lockdowns reflect government intervention in economic decisions (Command Economy, Left). It also touches on I7 (Cultural Value) through the collective action of lockdowns prioritizing public health over individual freedoms (Collectivism, Left). Additionally, I12 (Personal Right) is relevant as lockdowns emphasize social responsibility over individual rights (Social Responsibility, Left). Other dimensions are unrelated as the text focuses on economic and social impacts without addressing political regimes, state structure, equality, ethics, religion, diplomacy, military, development strategies, or justice orientations.","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
1096,"The text discusses the overturning of Roe v. Wade by anti-abortion justices, highlighting restricted access to abortion. This relates to I5 (Ethical Pursuit) as it opposes restrictions on abortion, aligning with Ethical Liberalism (Left). The mention of 'anti-abortion justices' implies a critique of religious influence on state decisions, supporting Secularism (Left) in I6. The focus on protecting access to abortion emphasizes Individual Right (Right) in I12. Other dimensions (I1-I4, I7-I11) are unrelated as the text does not address political regimes, economic systems, collectivism, or other listed topics.","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
1097,"The text advocates for a single-payer healthcare system (NY Health Act), which relates to I1 (Political Regime) as it supports public ownership/control of healthcare (Left). It also touches on I3 (Economic Orientation) by emphasizing government responsibility in economic decisions (Left) and I4 (Economic Equality) by promoting equal access to healthcare (Left). Other dimensions (I2, I5-I12) are unrelated or not addressed.","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
1098,"The text discusses anti-Asian bigotry, which relates to **I11 (Justice Orientation)** as it addresses unfair treatment (result justice). It also touches on protecting individual rights against discrimination, aligning with **I12 (Personal Right)** favoring individual rights. Other dimensions (I1-I10) are unrelated as they do not address political regimes, economic systems, ethical issues, or other structural topics.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
1099,"The text mentions possible affiliations of the shooter (Leftist, Muslim, #BLM), which relates to **I5 (Ethical Pursuit)**. Associating the shooter with these groups reflects a conservative stance (Right) by implying criticism of ethical liberalism (e.g., Leftist/BLM alignment). Other dimensions (I1-I4, I6-I12) are unrelated as the text focuses on speculation about the shooter's identity without addressing political regimes, economic systems, or other ideological aspects.","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3]"
1100,"The text discusses pro-choice groups taking action in response to abortion bans, which relates to Ethical Pursuit (I5) as it supports ethical liberalism (pro-choice stance, left). It also touches on Personal Right (I12) by emphasizing individual rights over restrictions (right). Cultural Value (I7) is related as the focus on individual choice aligns with individualism (right). Other dimensions are unrelated as the text does not address political regimes, economic systems, state structure, etc.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3]"
1101,"The text mentions 'Pro-life' and 'religious-far right zealot,' which directly relates to I5 (Ethical Pursuit) and I6 (Church-State Relations). 'Pro-life' aligns with Ethical Conservatism (right), and 'religious-far right' implies Caesaropapism (right). Other dimensions like I9 (Military Force) or I10 (Social Development) are not explicitly addressed. Terms like 'anti-green' may hint at Economic Orientation (I3) but lack explicit ideological stance. The remaining dimensions are unrelated.","[0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
1102,"The text discusses support for #GeorgeFloyd and #BLM, which relates to Justice Orientation (I11) as it emphasizes Result Justice (fair treatment in social activities). It also touches on Personal Right (I12) by highlighting the protection of individual rights against systemic violence. The mention of a collective movement (BLM) relates to Cultural Value (I7) as Collectivism. Other dimensions (I1, I2, I3, I4, I5, I6, I8, I9, I10) are unrelated as the text does not address political regimes, economic policies, ethical issues, church-state relations, diplomacy, military, or social development strategies.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1103,"The text critiques Putin's military strategy and international relations approach, particularly focusing on military overestimation and underestimation of adversaries. This relates to I9 (Military Force) as it criticizes the reliance on military strength (Militarism), suggesting a stance towards Pacifism. Other dimensions like political regime, economic policies, or cultural values are not addressed.","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
1104,"The text discusses the failure of US capitalism and advocates for a transformation led by the working class, which relates to dimensions I1 (Political Regime), I3 (Economic Orientation), I7 (Cultural Value), and I10 (Social Development). The critique of capitalism aligns with *Socialism* (I1: Left). The emphasis on the working class as the agent of societal change reflects *Collectivism* (I7: Left) and *Revolutionism* (I10: Left). The rejection of capitalism also implies support for government control over economic decisions (*Command Economy*, I3: Left). Other dimensions (I2, I4, I5, I6, I8, I9, I11, I12) are unrelated to the text's focus.","[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
