index,reason,prediction,label
1042,"The text is a descriptive observation about partisan differences in personal health-preparedness behaviors (handwashing, limiting personal travel). It does not advocate or express positions on any of the listed ideological dimensions. Limiting travel here refers to individual plans, not national foreign policy, and there are no claims about economic systems, state structure, equality, ethical issues, religion-state relations, collectivism vs individualism, militarism, social change strategies, justice, or rights vs responsibilities.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1043,"The text is a political statement opposing Mitch McConnell’s push for a nationwide abortion ban. This directly engages the Ethical Pursuit dimension (I5): rejecting an abortion ban aligns with Ethical Liberalism (support for abortion rights). It also implies an emphasis on individual autonomy in reproductive decisions, touching the Personal Right dimension (I12) and leaning toward Individual Right over Social Responsibility. Other dimensions are not clearly addressed: it does not discuss socialism vs capitalism (I1), centralism vs federalism (I2) beyond noting a federal-level policy without expressing a structural preference, economic orientation (I3), economic equality (I4), church-state relations (I6) explicitly, collectivism vs individualism as a broader cultural value (I7), foreign policy (I8), military force (I9), methods of social change (I10), or justice orientation regarding results vs procedures (I11).","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1044,"The text is a practical question about how a U.S. federal tax credit (EV credit under the Inflation Reduction Act) applies to a Tesla Model Y purchase and does not express any normative political, economic, ethical, cultural, or diplomatic positions. There are no discernible stances on public vs. private ownership (I1), centralism vs. federalism (I2), command vs. market economy (I3), equality frameworks (I4), ethical liberalism vs. conservatism (I5), church-state relations (I6), collectivism vs. individualism (I7), globalism vs. isolationism (I8), militarism vs. pacifism (I9), revolution vs. reform (I10), result vs. procedural justice (I11), or social responsibility vs. individual rights (I12). Therefore, all dimensions are unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
1045,"The input is a neutral announcement about a 2018 horror/thriller film, listing the title, director, writers, cast, and time. It contains no statements or positions on governance, economy, social policy, ethics, religion, culture, diplomacy, militarism, justice, or rights. Therefore, none of the specified ideological dimensions are addressed.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1046,"The text is a call to action around economic hardships (oil price hike) and resisting a tuition fee increase, framed as a mobilization (“we shouldn’t let…”, “SIGN-UP NOW”). This clearly relates to Social Development (I10) by advocating direct, noticeable action. It also touches Economic Equality (I4) insofar as opposing tuition increases is about affordability and maintaining access to education, but it does not explicitly endorse either outcome equality or opportunity equality, so it is treated as center-related. Other dimensions—Political Regime (I1), State Structure (I2), Economic Orientation (I3), Ethical Pursuit (I5), Church-State Relations (I6), Cultural Value (I7), Diplomatic Strategy (I8), Military Force (I9), Justice Orientation (I11), and Personal Right (I12)—are not addressed explicitly in the text.","[0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1047,"The text is a partisan critique of Republicans for defending Donald Trump, asserting he was clearly guilty despite being acquitted, and condemning the outcome as unjust. This primarily relates to Justice Orientation (I11): the author prioritizes a substantively just outcome (conviction/accountability) over acceptance of the institutional decision, aligning with Result Justice. There are no clear positions on political regime (I1), state structure (I2), economic orientation (I3), economic equality (I4), ethical issues like sexual liberation/abortion (I5), church-state relations (I6), cultural value individualism vs collectivism (I7), foreign policy (I8), military force (I9), social change strategy (I10), or emphasis on personal rights vs social responsibility (I12).","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1048,"The text is a political call to mobilize voters to elect pro-choice representatives in response to the overturning of Roe v. Wade, explicitly supporting abortion rights. This directly maps to Ethical Pursuit (I5), aligning with Ethical Liberalism, since it endorses abortion access and pro-choice positions. It also implies a focus on Individual Right (I12), as pro-choice advocacy emphasizes bodily autonomy and protecting individual decision-making. The means of change advocated—registering voters and winning elections—reflects Reformism (I10), favoring institutional, incremental change through the electoral process rather than direct, radical action. Other dimensions (I1, I2, I3, I4, I6, I7, I8, I9, I11) are not substantively addressed: no stance on property ownership or economic systems, no explicit centralism vs federalism position, no equality framework, no church-state discussion, no collectivism vs individualism beyond the rights implication already captured in I12, no foreign policy or military views, and no justice orientation about outcomes vs procedures.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
1049,"The text is an announcement about a webinar presenting research on the Maidan events and their role in the overthrow of the Ukrainian government, escalation of the Russia–Ukraine conflict, the annexation of Crimea, civil war, and Russian military intervention in Donbas. It does not advocate or oppose positions on socialism vs. capitalism (I1), centralism vs. federalism (I2), economic systems (I3), economic equality (I4), ethical liberalism vs. conservatism (I5), church–state relations (I6), collectivism vs. individualism (I7), justice orientation (I11), or personal rights vs. social responsibility (I12). It is related to diplomatic strategy (I8) insofar as it discusses international conflict dynamics, but it does not endorse globalism or isolationism. It is related to military force (I9) by mentioning intervention and civil war, without taking a stance on militarism or pacifism. It is related to social development (I10) in referencing an overthrow (a revolutionary event), but it does not advocate revolutionism or reformism.","[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
1050,"The text calls for electing pro-choice legislators in response to a court ruling. This clearly signals Ethical Liberalism (support for abortion rights) under Ethical Pursuit (I5). It advocates change through electoral, institutional means rather than extra-legal upheaval, aligning with Reformism under Social Development (I10). Framing the issue as pro-choice emphasizes protecting individual autonomy over reproductive decisions, indicating Individual Right under Personal Right (I12). The message does not address ownership models (I1), state structure (I2), economic systems (I3), equality frameworks (I4), church-state relations (I6), broader cultural individualism/collectivism (I7), foreign policy (I8), use of military force (I9), or justice orientation (I11).","[0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1051,"The text criticizes the U.S. healthcare system and advocates for universal, free access to healthcare and Medicare for All, indicating support for publicly guaranteed healthcare. This aligns with: I1 (Socialism) via favoring public provision/financing over private ownership in the healthcare sector; I2 (Centralism) because Medicare for All implies a nationally centralized system; I3 (Command Economy) as it favors government responsibility in key healthcare financing/decisions; I4 (Outcome Equality) by calling for equal access regardless of means; I7 (Collectivism) prioritizing collective provision over individual market choices; I10 (Revolutionism) due to the demand for direct, sweeping change to achieve social goals; I11 (Result Justice) by emphasizing saved lives (outcomes) over procedure; I12 (Individual Right) because it frames healthcare as a right to be protected. The text does not address ethical liberalism/conservatism (I5), church-state relations (I6), foreign policy (I8), or militarism vs pacifism (I9), so those are unrelated.","[1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 3]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
