index,reason,prediction,label
1173,"The text primarily addresses issues related to gender equality and the need to combat violence against women, which aligns with the dimension of Ethical Pursuit (I5) under Ethical Liberalism, advocating for equal rights and protections regardless of gender. It also touches on Social Responsibility (I12) by emphasizing the collective effort needed to address societal issues. Other dimensions such as Political Regime (I1), State Structure (I2), Economic Orientation (I3), Economic Equality (I4), Church-State Relations (I6), Cultural Value (I7), Diplomatic Strategy (I8), Military Force (I9), Social Development (I10), and Justice Orientation (I11) are unrelated as they are not discussed or implied in the text.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3]"
1174,"The text discusses the issue of pro-life, which is related to Ethical Pursuit (I5), indicating a stance against abortion, aligning with Ethical Conservatism. The mention of 'tyrannical' and 'dangerous path' suggests a concern for Individual Rights (I12), emphasizing the protection of individual rights against perceived government overreach. The text does not directly address other dimensions.","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1175,"The text discusses abortion rights, which relates to Ethical Pursuit (I5). The stance is clearly in favor of ethical liberalism, supporting sexual liberation and abortion rights, which is a left-leaning position. The mention of supporting federal law to protect abortion care relates to State Structure (I2), advocating for centralism by suggesting a unified federal approach to the issue. The call to action and advocacy for social change ('#unitedforprogress') hints at Social Development (I10), supporting revolutionism, which is also left-leaning. Other dimensions are unrelated.","[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1176,"The text emphasizes health care as a human right, which aligns with socialist principles advocating for public ownership or control of essential services like health care (I1). It does not explicitly address other dimensions such as state structure, economic orientation, ethical pursuit, church-state relations, cultural value, diplomatic strategy, military force, social development, justice orientation, or personal right, making them unrelated.","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3]"
1177,"The text primarily relates to the dimension of Ethical Pursuit (I5), as it discusses the pro-choice stance, which aligns with Ethical Liberalism. The text does not provide information related to other dimensions such as Political Regime, State Structure, Economic Orientation, Economic Equality, Church-State Relations, Cultural Value, Diplomatic Strategy, Military Force, Social Development, Justice Orientation, or Personal Right.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
1178,"The text discusses the Ukraine/Russia conflict as a potential proxy war in the broader context of US/China relations, indicating a perspective on diplomatic strategy (I8). This suggests a leaning towards Globalism (Left) as it implies an international perspective on foreign policy. Other dimensions are unrelated as the text does not address them directly.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
1179,"The text primarily relates to the dimension of Justice Orientation (I11) and Social Development (I10). The mention of leveraging Social Justice initiatives and the hashtag #BlackLivesMatter suggests a focus on Result Justice, advocating for fair distribution and treatment in social activities, which aligns with the left stance. The call to use Twitter for social justice initiatives also implies a revolutionary approach to social change, supporting direct and noticeable actions, which is also a left stance. Other dimensions are unrelated as the text does not discuss political regime, state structure, economic orientation, economic equality, ethical pursuit, church-state relations, cultural value, diplomatic strategy, military force, or personal rights.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3]"
1180,"The text discusses the process of changing legal sex and references arguments from 'women's rights' groups about potential abuse of self-identification. This relates to the dimension of Ethical Pursuit (I5), where the stance leans towards Ethical Conservatism, emphasizing restrictions based on moral norms. Other dimensions are unrelated as the text does not address political regime, state structure, economic orientation, economic equality, church-state relations, cultural value, diplomatic strategy, military force, social development, justice orientation, or personal rights.","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1181,"The text discusses a #BlackLivesMatter protest, which is related to social justice and equality. This is primarily connected to the dimensions of Economic Equality (I4) and Justice Orientation (I11). The protest indicates a stance towards Outcome Equality (I4) and Result Justice (I11), as it seeks fair treatment and distribution for all groups, particularly addressing racial inequality. Other dimensions are unrelated as the text does not discuss political regime, state structure, economic orientation, ethical pursuit, church-state relations, cultural value, diplomatic strategy, military force, social development, or personal right.","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1182,"The text discusses Sarah Weddington's legacy in fighting for women’s reproductive rights and championing women in politics, which relates to the dimension of Ethical Pursuit (I5). The mention of reproductive rights and the reference to #RoeVWade indicate a stance supporting ethical liberalism, which is left-leaning. Other dimensions are unrelated as the text does not address political regime, state structure, economic orientation, economic equality, church-state relations, cultural value, diplomatic strategy, military force, social development, justice orientation, or personal right.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1183,"The text emphasizes support for women's reproductive rights, the Equal Rights Amendment, and the Domestic Violence Act, which aligns with ethical liberalism (I5) as it supports sexual liberation and abortion rights. The call to reelect Senator Catherine Cortez Masto and 'Keep Nevada Blue' suggests a preference for Democratic policies, which often align with socialism (I1) and collectivism (I7). The mention of 'VoteBlue' and 'DemVoice1' further reinforces a left-leaning political stance. Other dimensions such as state structure (I2), economic orientation (I3), economic equality (I4), church-state relations (I6), diplomatic strategy (I8), military force (I9), social development (I10), justice orientation (I11), and personal right (I12) are unrelated as they are not addressed in the text.","[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 3]"
1184,"The text discusses the removal of Yuri Gagarin's name from a Space Foundation fundraiser due to Russia's invasion of Ukraine. This action reflects a diplomatic stance against Russia's military actions, which is related to the dimension of Diplomatic Strategy (I8). The text does not provide information related to other dimensions such as Political Regime, State Structure, Economic Orientation, Economic Equality, Ethical Pursuit, Church-State Relations, Cultural Value, Military Force, Social Development, Justice Orientation, or Personal Right.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
1185,"The text emphasizes the importance of maintaining a united front with European allies in response to Russia's actions, which relates to the dimension of Diplomatic Strategy (I8). The stance is Globalism, as it advocates for an international perspective in foreign policy. Other dimensions are unrelated as the text does not discuss political regime, state structure, economic orientation, economic equality, ethical pursuit, church-state relations, cultural value, military force, social development, justice orientation, or personal rights.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0]"
1186,"The text discusses the discovery of oil in Alberta, Canada, which is a historical event related to economic activities but does not express any ideological stance on the given dimensions. Therefore, all dimensions are marked as unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1187,"The text relates to the dimension 'I5: Ethical Pursuit' as it discusses abortion rights, a key topic under this dimension. Despite the user stating they are pro-choice, the text critiques the argument for free abortion based purely on it being a 'women's thing' or a needed procedure, rather than aligning strictly with left or right stances. This positions the stance as centrist (2) because it neither fully supports ethical liberalism (left) nor ethical conservatism (right). Other dimensions are unrelated (0) as the text does not address them.","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1188,"The text discusses the involvement of BPA members and stakeholders in the Inflation Reduction Act, emphasizing collective action and participation in policy-making. This relates to the dimension of Political Regime (I1) as it implies a collective approach to economic policy, leaning towards socialism. It also touches on State Structure (I2) by suggesting a centralized approach to policy implementation. The emphasis on collective action and stakeholder involvement aligns with Collectivism (I7). Other dimensions are unrelated as the text does not discuss economic orientation, ethical pursuit, church-state relations, cultural value, diplomatic strategy, military force, social development, justice orientation, or personal rights.","[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
